a,b,c,s
317183.2838,69644.69997,119252.3251,0.529750548
637429.9469,132713.5722,240320.5812,0.467251272
1843910.075,291272.9097,980985.1451,0.387305501
222978.8715,40531.31063,75525.4518,0.339328949
895578.8799,187168.8808,232128.6854,0.343583661
5549821.619,894108.9778,2225762.87,0.423525382
429777.6929,69282.45177,179084.9991,0.357200852
424826.4874,103504.5036,195482.769,0.524956734
5.998897203,1.592809558,0.00E+00,0.311667405
577637.7958,133050.2462,168652.2524,0.354972336
9426094.406,1479124.684,6337408.624,0.534239465
222369.3798,58281.14891,76945.98938,0.454007965
322889.0939,79892.16094,119103.8102,0.405807806
342345.2697,76942.65121,174238.9652,0.441114407
624416.0566,157794.1798,208977.5033,0.343050154
229229.3594,48166.36343,61001.3292,0.342861406
394712.8809,98976.1006,125005.4617,0.400505207
25644436.02,7187851.493,4770013.679,0.288066234
603294.6225,125522.8588,302172.6055,0.453207093
10207918.58,1503197.491,6439325.113,0.40702785
214900.389,41180.24195,51859.48342,0.343198774
504897.8638,94516.87856,202962.9219,0.426359268
646964.5228,122007.789,314137.8966,0.51463294
590530.0377,106258.1431,224725.9273,0.367161308
256015.1146,50886.13453,96914.60187,0.435698092
383471.273,95972.91752,86273.1887,0.493484394
328933.5281,47159.44462,147903.4326,0.366658272
649942.8677,112855.5895,275307.3662,0.489879826
348833.2027,101626.4637,75136.00627,0.392138431
11192703.15,2131151.347,3086242.474,0.381215212
1213931.662,318208.9606,311343.36,0.391261844
27414377.39,5760678.204,15101042.06,0.546919075
1097828.032,279725.35,413691.5807,0.478304117
1116909.987,169604.5877,426936.8974,0.33492006
923238.2453,193926.3987,317828.3481,0.300105842
2354642.912,514884.815,894103.3183,0.420514487
659644.1454,127023.1441,275761.3022,0.450395
787977.6624,95918.07673,404464.0577,0.391396309
327363.3191,70207.99192,118026.6126,0.355524042
487033.0159,105805.4336,153430.5793,0.348096886
287214.6038,51340.3241,178478.3722,0.502384922
646624.4477,117322.5036,260076.1615,0.440001616
10400325.48,1837590.002,3739249.479,0.29074332
589900.7451,48691.11289,387553.7452,0.413849657
165805.1754,22678.58138,105640.7634,0.500979674
33552.9375,8277.95386,7576.964856,0.359988983
324411.2418,98481.79225,74969.87837,0.386509191
631261.4421,99001.95847,272194.7081,0.336939429
556949.8729,129851.9868,219652.27,0.416743848
189368.8102,49297.51664,49321.34905,0.44718114
1861015.071,399385.7774,556553.5466,0.238525601
4754920.748,1006762.947,2346647.01,0.574507509
9629549.437,2206727.773,3854172.182,0.418628218
378545.3381,92373.63663,160976.9346,0.445911002
770250.3002,244845.6488,253291.8157,0.450381201
299369.3107,59241.53065,148550.4657,0.426838916
2329191.072,811248.4563,166209.3037,0.332372356
149462.5049,35125.43618,46774.30396,0.394310826
1327895.687,386473.159,235062.1574,0.334309057
14180985.7,3149084.679,7665138.285,0.472635078
243227.0345,59218.88511,96451.42208,0.531142296
379458.1105,93315.3207,144454.192,0.454163736
1032396.361,331358.8191,95396.20686,0.278272338
147050.1554,28313.44227,66340.93723,0.434492974
599335.6223,118693.0798,249634.4396,0.365893405
2062.850466,582.8118645,0.00E+00,0.336483496
1661699.488,445166.2164,529384.4928,0.402729517
196580.2669,51015.57965,72007.74519,0.404591395
1090585.419,264137.0198,390255.0288,0.414457373
369170.8469,91690.70726,147142.3395,0.382296435
417173.519,103067.2245,79675.96862,0.360306083
527352.6187,146671.1333,81961.87759,0.211413108
211077.3478,60472.20975,60322.93517,0.378887113
17312718.81,2508318.292,10003379.88,0.470135827
112907.7304,26958.40614,24645.69806,0.342383718
12823182.38,3036188.768,3476665.218,0.258834104
461821.1713,86732.02686,144319.4205,0.375770567
380261.9323,110842.6984,59703.43368,0.244272866
527520.4481,157479.1639,173170.0248,0.386593796
12980404.63,2783218.42,4129898.707,0.301871186
1578111.959,298226.1837,776971.928,0.444416453
1073951.039,293849.52,282071.199,0.369035875
944944.5041,170845.2865,501051.3144,0.444339109
1506655.739,281417.6735,857528.5998,0.448097519
1100506.552,252931.2209,367020.6068,0.420944244
424101.0039,102768.1523,79399.12688,0.328044009
312669.467,37463.68315,194830.9163,0.38708978
2875236.751,628742.4268,893695.9761,0.429934075
299617.5776,50385.09474,155488.0008,0.42060013
596681.3524,99488.4798,227397.1273,0.298613766
1363537.964,359053.4441,362190.5402,0.453099929
592507.5943,133604.2647,201121.575,0.410190392
629722.4524,158584.3434,185997.4616,0.400678113
398739.9248,34896.43256,264729.7283,0.420097384
666191.1479,88852.84908,386919.5082,0.426700792
803366.8777,210807.7968,204007.6955,0.406317399
6177619.974,1262831.138,2513004.131,0.363259037
304694.4522,70691.51998,83257.68179,0.357537035
264543.3074,41921.15639,130029.7679,0.406500953
672608.6405,205183.4386,159698.6849,0.333522483
1038.49862,287.4750133,0.00E+00,0.367538304
166713.7608,41749.65578,38385.42334,0.327023773
399073.4521,98598.32708,87761.23842,0.408103419
235063.5426,37516.52185,112291.0061,0.39851671
6866207.844,1191339.123,3009303.526,0.382030491
281621.0183,74699.22337,105816.3326,0.496225298
335820.4501,66117.90738,161391.5941,0.426155715
501325.817,83648.55454,215975.545,0.447984307
17631174.05,3121451.668,11573469.03,0.577950002
314342.6313,60928.36492,107675.0271,0.401864932
56596.4671,13939.12759,15692.64677,0.398798721
191321.5316,56494.16642,59613.03187,0.41270278
446637.1461,79301.40273,273004.6004,0.475588734
498777.353,108295.5339,239565.7027,0.54083483
368802.4873,54160.03247,135966.0646,0.328103388
366.2154591,96.94252156,0.00E+00,0.304223869
132887.1231,36386.02821,32032.07421,0.28436098
5896314.381,1517460.258,2825472.432,0.53369398
1273690.071,363727.827,386936.2024,0.403242384
578849.2713,157082.5048,175268.8081,0.420478039
326236.964,90006.43482,70496.74941,0.300019671
579871.1363,126295.7562,185358.8202,0.431855154
933611.7241,255147.0243,301736.7748,0.400453518
36.88974228,11.57973424,3.307856265,0.309227232
810704.7348,119859.9085,370368.574,0.458173111
262620.8558,50315.7991,94120.28248,0.314798665
564406.5761,178204.7783,159118.5847,0.449716769
220318.9581,49744.03214,78370.67645,0.412452109
292223.746,89411.02151,75209.77726,0.321296051
2220093.767,620883.4701,820272.0148,0.51329986
475770.8766,114781.3155,99208.94271,0.506664475
365904.6454,62105.52863,111538.1374,0.30988387
156791.3937,11941.01252,118982.076,0.465415157
218270.4177,37810.79586,101744.4453,0.349040692
325795.1755,63557.11558,118618.3829,0.322830211
660868.8656,138283.8126,245595.8161,0.429461986
765796.8174,97799.98014,414082.7271,0.364344496
515751.2807,88385.46983,232309.4407,0.384597762
209604.2497,44336.02155,76421.83509,0.481823575
363301.7195,77098.18253,96444.84965,0.401970879
11807128.27,2000170.098,6551810.528,0.471453645
511671.2314,69679.54492,229029.3627,0.393072428
23334687.85,6330157.419,7623629.341,0.46218916
571289.0601,148257.422,251248.2289,0.509083791
467781.3086,93454.97492,183038.3893,0.374292177
1837391.632,427759.1544,759004.9093,0.397125512
265515.7296,46284.87258,106038.0735,0.325208892
590856.1668,124369.306,216472.2552,0.484505485
302311.1824,63934.6884,104444.2344,0.368222178
90860397.8,16697285.84,43470371.86,0.451979839
2025056.236,307861.0163,1104381.365,0.432562834
679486.1729,133170.2365,322277.7223,0.460560194
1643138.727,286487.9859,862266.1965,0.462936501
3783107.559,758976.3846,1472217.567,0.409782943
396682.411,104168.3232,77215.60934,0.300616936
832144.5176,273912.7431,149319.0909,0.351895792
585245.2472,132214.4433,193719.5924,0.384208917
537095.8096,144009.2688,211760.1018,0.411278089
1584648.107,370436.2161,437786.5179,0.36104611
1147855.969,298501.0236,517843.5907,0.458120419
426767.2851,101729.3991,169470.4701,0.397129996
34642.43918,8537.985013,11831.72791,0.321668935
415058.0143,103183.3217,135811.3925,0.354163703
424676.6722,82416.71537,168148.1939,0.395974486
10738.05296,3515.572003,0.120047141,0.315741488
314763.7181,57692.32609,138039.6418,0.420649294
375801.7179,88714.26485,164787.697,0.451279183
151984.8178,41789.31484,32895.40405,0.418935467
180723.0113,39214.57595,64449.00052,0.444605155
165996.5727,36607.2199,46637.76335,0.324324086
8315161.281,1167042.781,4453342.619,0.416436013
275486.0249,49505.25309,119707.8663,0.44398579
210645.0548,51548.86429,47409.80582,0.34438959
960535.9671,207220.3836,334163.0368,0.407974102
4955601.225,873865.0083,2694977.773,0.468944641
217051.04,32688.91604,94546.33878,0.393818664
6755018.991,1670114.305,1651676.386,0.357827529
669433.7036,184362.032,202531.2212,0.446193324
476355.8895,64529.64144,264385.1481,0.47561296
617113.1886,104624.1069,334856.3151,0.518627461
293949.4812,67680.40574,104934.0836,0.437304575
264282.2913,73713.88944,49692.93351,0.261894491
13563588.06,3212394.163,4731407.343,0.319609405
3106495.332,548707.7721,1113297.389,0.277300779
233772.2985,72753.22297,51106.31797,0.335183009
483926.7035,124350.8754,134016.69,0.39454618
283027.7893,81877.19799,73620.3617,0.436210878
297759.7535,61192.55949,124327.6489,0.455268723
857941.4587,217387.1404,260907.1436,0.3958492
3795614.208,554097.7782,1505414.459,0.433896262
3224057.661,747485.0891,1007043.417,0.338873581
829496.3565,195377.2504,325258.434,0.538986476
508959.0613,92268.58691,187243.9928,0.410188605
267976.2553,34208.56089,162025.5517,0.388979056
410512.1458,111499.8481,135119.9197,0.447222875
581219.1815,145395.1787,242726.884,0.534057501
1911758.812,347806.9897,634109.1776,0.342038774
385039.8593,107632.3422,139148.5678,0.41611306
1096005.932,144371.0259,613105.2862,0.332647232
521455.1824,119241.1633,204652.9949,0.343144811
336251.1332,57116.17929,138799.6571,0.397315046
516703.8451,88554.71919,235760.2254,0.468095751
47935.67927,17380.21,8255.329424,0.27207943
255459.4709,35847.06555,78695.99085,0.361191381
474586.198,50102.57164,266822.6135,0.395448053
352782.1149,75101.00537,149077.2217,0.463412521
2854576.169,325001.3423,2058464.391,0.487375853
5967414.734,699442.1128,2512475.605,0.336899624
328938.4624,54344.64286,150882.1276,0.379665495
545989.775,75250.71106,298241.7129,0.403839705
391553.824,107231.2941,132511.7573,0.469548415
389671.4058,112486.9836,63451.65725,0.262753132
208729.134,55975.14499,73108.07981,0.357691553
292205.4162,94123.6506,71307.82807,0.392320922
324565.2531,69776.33172,114026.4572,0.449801694
713666.4213,224798.7255,87915.59723,0.345146255
312240.7056,76566.00566,77930.11355,0.416946189
822862.4892,216573.2139,104153.5901,0.397131135
437425.5993,123980.4037,208688.8385,0.564969107
1869147.577,505789.801,518628.2954,0.464408659
769115.2296,248599.6897,270084.9353,0.478682691
38152.31539,9562.034701,8190.016359,0.445302724
374811.9258,99156.74227,161405.1878,0.516966348
594253.3208,170551.2968,261608.8579,0.443287732
358392.5626,44861.42255,173297.7287,0.374370833
1421906.649,190106.0128,869254.3403,0.478286424
464794.8892,160308.7473,25086.14047,0.360679698
2728997.725,473554.5308,990857.9358,0.413703854
326785.9426,51585.46318,135911.0738,0.381777119
246468.8214,65429.88257,73723.92804,0.367768619
487666.3685,103619.8786,154209.508,0.413188258
466375.665,96982.42222,267848.9343,0.534701302
1458601.359,328302.8932,335414.2576,0.34120275
479848.9059,144198.9204,111890.0938,0.328562357
448211.4668,113395.4993,87690.73731,0.242160682
317255.4493,73786.94641,141658.7041,0.425140253
613469.9655,113709.5386,227195.6589,0.35298428
314789.3371,79850.0127,108281.4093,0.41128558
120945.211,47677.21363,11753.86392,0.325780916
204658.5021,28047.55731,150829.7833,0.503421514
412475.7697,134648.8264,69717.80893,0.380265281
9776436.089,2120313.228,4863322.237,0.511456615
7698189.148,1265369.615,3629574.737,0.414359566
197886.0324,56133.41219,51777.0234,0.420435981
506158.5786,107071.465,170546.6096,0.375251271
427215.1644,79165.31593,151945.907,0.300778424
8444727.117,1868400.795,2145764.186,0.386151165
379439.9531,83986.32282,109311.0298,0.313038926
323548.3329,55643.13501,123333.2495,0.380351463
394406.297,81195.21181,177365.2347,0.419650161
1285381.662,165902.3126,596534.3796,0.402087341
310320.4183,34242.09106,199221.2506,0.428016672
1450100.374,373689.9018,452078.816,0.427786879
358382.4888,111640.1184,37984.51804,0.34987101
482568.2268,105144.3255,188201.8023,0.347396058
1443091.347,281429.8214,618719.7657,0.397926536
359539.9445,107619.5474,79622.48385,0.34397902
231368.1499,65810.94855,43083.7474,0.432082471
357978.2238,90846.93426,121366.8244,0.381688887
135841.4912,32295.53447,43135.71116,0.315266152
2662654.992,397737.1314,1342531.207,0.491503475
260853.0511,29493.62799,219151.9317,0.498886154
686220.8207,95307.58102,532356.4276,0.427367425
9949727.651,2589003.013,3053267.643,0.417921345
220712.3496,61229.55412,61469.88766,0.472600868
13310.48069,3907.586083,0.176603825,0.338234088
2637934.611,202786.4131,1895554.555,0.496267873
445402.0426,114648.4017,155175.9136,0.413433089
259550.6206,66212.73959,64132.15222,0.366287613
381906.1515,81925.6315,165197.0153,0.499812885
442835.8173,147299.9184,68134.84583,0.384112497
358922.0936,85673.50666,149792.5221,0.460963491
6318577.139,1634573.2,2014227.72,0.467762796
703264.9212,163987.629,201755.075,0.343054124
2379145.008,558930.6253,784954.7124,0.407836986
817574.6883,132801.1226,423619.9119,0.435316717
11493216.2,1128502.026,6578927.371,0.378555321
443970.0639,84975.73588,170547.8209,0.384833097
275927.209,49956.95129,111918.2569,0.359992646
517871.2847,139199.0433,127500.2315,0.411330181
372569.5076,85627.37641,160139.0537,0.516035356
333711.2698,63079.61989,115940.8165,0.307273249
264057.0877,47701.48625,126223.1379,0.442199676
329088.8374,61965.39073,137499.2681,0.413925231
243158.9957,47649.83552,95639.49745,0.383125852
790690.18,164034.5714,265105.8141,0.399770689
1141544.702,261356.0029,484860.4925,0.363651747
187075.5312,23430.58161,118375.0053,0.365822904
190395.5102,35519.32131,135317.424,0.56395295
10101128.19,1978531.576,3974244.145,0.412309714
306037.245,52653.75496,122974.6946,0.331656431
515871.3405,103562.4601,184412.4502,0.467948066
300601.3975,38828.91479,175716.5925,0.482396128
776272.4922,97219.00838,422254.2467,0.468315823
779307.6571,189126.4822,250705.3841,0.454851647
118666.8029,30036.89443,43845.78928,0.434293006
575831.5807,112515.4889,203007.0247,0.339709072
468100.33,82847.88472,181334.3911,0.341869301
221522.0057,37062.08698,115393.2234,0.510519277
657817.8029,196144.628,176890.2824,0.387484261
287389.1453,76422.32356,79511.32003,0.342368806
198432.5034,42756.32872,70598.11754,0.3472479
719380.6482,153617.042,285274.9684,0.328127475
472822.2974,108870.2549,178951.8805,0.359429032
407721.9985,71283.48855,200162.3545,0.385876504
354771.6567,80338.8565,84330.06924,0.295658457
197624.0491,51995.59263,61874.00257,0.40501634
278571.1229,43657.92855,150044.9123,0.417932692
884763.3669,231532.6034,360375.2266,0.415781372
293775.8608,72220.89437,66756.61359,0.336752384
246289.6981,47203.76792,89848.46949,0.326011822
521317.3238,96680.44808,197449.8291,0.43856383
329182.3866,56438.99096,138460.1162,0.292871808
5591406.848,982280.2618,2399887.469,0.381792341
283940.3497,57213.96884,94030.75971,0.383309146
6298461.815,987006.4878,4319170.994,0.426439589
571306.0476,71470.35305,327754.0476,0.381369012
274899.9386,87195.34094,48856.896,0.392437106
682249.6092,196916.8323,129537.1644,0.284289567
357480.6112,124844.9454,70640.2264,0.367194763
498301.3894,101494.1829,188260.1555,0.408278332
556360.6741,126827.1983,285223.3913,0.460939967
841011.3536,150412.0865,325098.1805,0.435724072
271546.9382,52908.52545,147341.7963,0.479562915
14040194.69,2186181.644,5920221.122,0.320132838
520333.7149,104944.8199,144966.0654,0.26669943
22586913.1,2229200.372,15689054.81,0.380210182
446583.8358,72601.51739,220916.5796,0.459184537
559250.3354,132326.4982,199769.3134,0.416192394
76272.56175,21669.85739,19853.85093,0.307445082
333202.9967,91425.65328,87331.13558,0.436480348
1976716.13,497855.1741,655277.3865,0.390297011
99289.15754,22229.95175,32099.94324,0.377831992
299229.8728,57320.79856,105167.4297,0.354044223
364287.7923,47445.31783,211459.7096,0.402769023
1014708.601,126401.6615,387306.3833,0.364176243
1001434.124,188175.9852,472953.5934,0.457555596
1095637.26,269837.09,310746.3204,0.361512833
912669.0816,168619.2567,398699.2454,0.464183915
348117.2973,82029.56458,64217.72715,0.337244231
14590721.64,3283334.593,4791158.189,0.415834222
400065.2369,94795.09834,117694.3473,0.393569062
289117.4997,71432.57365,95569.27544,0.378621426
573511.2016,150217.2328,118784.8189,0.361121572
192735.6448,33971.45475,115622.5381,0.420589895
350739.8281,87723.39393,94437.7573,0.445106725
321724.8575,74733.75753,76130.11348,0.387734978
585640.0253,121121.4044,199760.6662,0.477636168
462640.8105,66730.55615,253760.0787,0.439356952
460108.9274,94038.52251,225203.5917,0.417556603
743218.4522,75024.87192,533935.6752,0.469656148
621968.199,185416.8852,143713.5843,0.432623496
188821.6093,47909.20867,67846.63945,0.400782084
551384.8789,119698.127,155216.354,0.387741375
24213284.78,5844151.902,5863242.153,0.393028799
1056926.168,176186.0724,462468.8393,0.432739461
480468.6405,89988.79023,172650.7213,0.372356784
500333.0334,152585.8876,111260.3879,0.354518081
19377146.63,2194923.59,7654652.811,0.212387679
485972.6584,123765.8522,100157.2698,0.361829945
