a,b,s,m
2.812689157,0.536177471,1,0.437673248
4.13466344,1.357880277,1,0.363530068
4.793581155,1.255959603,1,0.34998682
2.137991735,0.295639274,1,0.395565732
1.840119979,0.277050383,1,0.396574839
1.84738256,0.263860517,1,0.434369598
2.95477212,0.610430989,1,0.416883716
4.698787342,1.007882477,1,0.321712518
3.71718308,0.904715351,1,0.445270784
4.03771956,1.044982503,1,0.459919892
4.011104945,1.012859851,1,0.404193392
3.374613403,0.68489655,1,0.28850613
2.405726947,0.434361882,1,0.413724749
2.637930026,0.573286578,1,0.442339372
4.133232022,0.795678785,1,0.455822603
2.808651741,0.74761413,1,0.409966807
1.897146544,0.230807065,1,0.331023194
3.891301164,1.002862229,1,0.395841014
3.479829596,0.769260804,1,0.413569256
3.701127592,0.97523434,1,0.382636445
4.790984145,1.25669395,1,0.283315606
1.397976904,0.084080856,1,0.421242433
4.027368297,0.999595676,1,0.414687715
1.783576281,0.210413213,1,0.398773045
2.228202772,0.4200138,1,0.41268345
1.776845813,0.279900844,1,0.470397072
2.982185975,0.593573955,1,0.416661249
5.490788205,1.361213496,1,0.391341067
7.291952315,2.474465272,1,0.388402233
2.368359299,0.441804867,1,0.49183403
1.768376309,0.201279773,1,0.397604495
3.069458311,0.751361798,1,0.446778032
10288.46051,2754.573498,1,0.278925562
3.649639708,0.927305733,1,0.33414763
2.75322014,0.517689867,1,0.453514023
2.326464426,0.425940571,1,0.505202418
1.809438392,0.283553808,1,0.415775714
2.141480816,0.467203573,1,0.413094668
1.880041595,0.276352081,1,0.467547052
2.796475357,0.584997864,1,0.43806813
1.814913369,0.245328128,1,0.398116743
2.002147897,0.368655115,1,0.439877406
3.298659037,0.677313882,1,0.296781184
3.300377459,0.833465949,1,0.411745938
3.177520727,0.865807386,1,0.445358467
1.295965127,0.112644794,1,0.443280716
3.472437256,0.746875847,1,0.405030252
1.899718396,0.313685609,1,0.390137468
3.587956973,0.822527025,1,0.268535197
2.351771541,0.627742463,1,0.493694882
2.00231791,0.304726391,1,0.380415787
1.916437505,0.346731747,1,0.525822817
1.985441596,0.384547393,1,0.486727992
2.306365233,0.450034359,1,0.401998694
2.293311336,0.574795806,1,0.415712635
2.954440385,0.552691488,1,0.362147755
2.619931765,0.725725785,1,0.407155197
2.212681524,0.448034191,1,0.431166479
3.485075651,0.888514856,1,0.301132202
1.859190986,0.240212034,1,0.437216346
2.240960906,0.629011346,1,0.460161583
3.91523618,1.09123643,1,0.354320007
1.922668652,0.15912567,1,0.395988709
2.183954033,0.411647043,1,0.380803183
2.789452071,0.507563493,1,0.410030894
7.550930848,2.139563358,1,0.340569125
5.28006755,1.63159383,1,0.306135086
5.159701869,1.304158966,1,0.360182149
2.799124837,0.853245209,1,0.481133976
2.237396872,0.491581368,1,0.388887035
2.804243695,0.489662454,1,0.408657825
2.031569836,0.368035343,1,0.516798876
2.629148746,0.593161687,1,0.441696021
2.66643606,0.479531056,1,0.400330513
2.459459986,0.533954909,1,0.444798957
4.270010451,1.211389192,1,0.419459839
5.534272189,1.477989437,1,0.263177266
2.211485966,0.41716002,1,0.429642172
1.893471493,0.366765533,1,0.50345626
2.371083245,0.50900634,1,0.508678127
5.109322574,1.592406218,1,0.344617598
2.106325793,0.363653109,1,0.499177656
1.976649056,0.46089452,1,0.482594516
3.814542101,1.304170509,1,0.395803597
3.954537206,0.87975289,1,0.475899622
5.841219441,1.458331593,1,0.387577145
3.111950567,0.558207976,1,0.403797122
17.73818597,4.935839939,1,0.355113395
2.813597451,0.773851147,1,0.342317092
3.051215924,0.777872227,1,0.467435537
7.886162148,2.658196901,1,0.283361944
38.78478727,10.84666261,1,0.240866272
1.811985688,0.166755007,1,0.410253971
3.802760974,0.92817261,1,0.421356392
2.85349956,0.651034021,1,0.428990249
7.075743503,1.96695932,1,0.500595512
3.812430634,1.164252209,1,0.422317072
3.179855731,0.722544628,1,0.342054837
1.514979024,0.192590901,1,0.423819796
3.266845482,0.849503796,1,0.400827933
3.80061896,0.898104683,1,0.313445516
2.58549173,0.383301648,1,0.328146858
3.809225237,1.086690993,1,0.357541183
1.700210823,0.21848621,1,0.376476115
1.952826873,0.370941445,1,0.517819196
2.583160497,0.671007745,1,0.363301026
2.556910201,0.554113192,1,0.469500105
2.426140922,0.477236861,1,0.328846118
2.015370498,0.33295459,1,0.42510422
2.412825572,0.557817754,1,0.343247441
2.004782658,0.361616617,1,0.434410328
3.307761194,0.520569879,1,0.33915358
4.008296701,1.12078776,1,0.328662076
3.896358673,1.174309732,1,0.395565007
3.444914815,0.827566246,1,0.280819013
3.462706212,0.826036037,1,0.380630648
2.696769139,0.507880924,1,0.372187877
7.534240383,2.376200831,1,0.271961943
2.165738102,0.451736091,1,0.469546764
7.119113645,2.224171745,1,0.263913875
1.88157135,0.264763373,1,0.442602602
3.573926001,1.253815499,1,0.408784468
1.966526365,0.241986813,1,0.494354378
3.780286484,0.883735144,1,0.323995103
3.328223162,0.771660601,1,0.317303168
4.394522533,1.432680476,1,0.403664321
6.679970494,2.169380679,1,0.394594093
2.635773735,0.632271648,1,0.390894491
6511.395068,1774.181855,1,0.38678692
2.076414055,0.358688419,1,0.451022489
2.612307996,0.833324732,1,0.384405528
2.840263969,0.583950606,1,0.398180354
2.493893319,0.384833973,1,0.370979102
4.610107703,1.311160088,1,0.349221391
1.724118229,0.255308589,1,0.443503483
1.676783558,0.259169169,1,0.406303218
2.55162159,0.558837829,1,0.439455342
2.41001722,0.547117018,1,0.378180845
2.775382915,0.712005127,1,0.481617357
2.711579416,0.58162051,1,0.419663906
3.312202081,0.909411493,1,0.490861982
5.322255959,1.54799058,1,0.390967348
3.355629704,0.805579255,1,0.296036277
1.909320169,0.411667299,1,0.561653175
2.246150904,0.363251232,1,0.511778489
2.039514972,0.311694753,1,0.50683839
1.251715461,0.188432288,1,0.518621092
4.066442396,0.930725008,1,0.268958667
4.051817309,1.048533388,1,0.386100543
3.043644431,0.740249848,1,0.41324064
1.538674882,0.256461011,1,0.531345265
2.15201899,0.294642346,1,0.393652974
3.199664263,0.71894547,1,0.412950972
3.963313906,0.908833092,1,0.376060639
2.428242044,0.432359304,1,0.20984272
3.418472143,0.708553371,1,0.434788774
2.436093141,0.509925545,1,0.376186307
2.523089363,0.464164856,1,0.341998647
2.817939391,0.470654083,1,0.432591195
2.234998003,0.490927068,1,0.454291068
2.561119483,0.425563773,1,0.32031341
2.868863421,0.690727683,1,0.293611184
2.49174488,0.573753164,1,0.55418502
2.025383439,0.182219901,1,0.359946742
2.494710034,0.524129039,1,0.354321818
1.973910579,0.380430089,1,0.427403089
2.803905802,0.94607053,1,0.415214217
4.506469149,1.188337914,1,0.266716197
2.301820167,0.361869811,1,0.305853676
2.180006376,0.254910807,1,0.41029956
3.82331757,1.141907237,1,0.43678466
2.283230579,0.391410254,1,0.399022254
4.375564739,1.229401171,1,0.343093619
2.060055186,0.390649202,1,0.502892491
3.356840956,0.749510694,1,0.298644218
3.207478463,0.766678915,1,0.480048396
9.252830753,2.92719237,1,0.32020737
2.275989406,0.528302275,1,0.456334707
3.854197563,0.997990138,1,0.456705979
2.894051422,0.584185105,1,0.450937875
4.726603885,1.49371296,1,0.3716638
4.184011466,0.911813065,1,0.381589183
4.336367898,0.915654626,1,0.305203229
3.99671826,1.043073948,1,0.323525434
1497.472102,373.5913472,1,0.465702613
3.601800875,0.68291623,1,0.438780502
2.626793364,0.624343345,1,0.459740527
2.413185199,0.355082313,1,0.374239936
2.891692099,0.677035125,1,0.384149723
3.761864142,0.87972955,1,0.227225904
1.247932967,0.159911806,1,0.576039301
2.399063303,0.394664015,1,0.364988528
3.381357444,0.773932996,1,0.306247004
4.824003285,1.49781247,1,0.359443654
1.748519458,0.207044526,1,0.37638002
4.975011753,1.322478834,1,0.51243048
9.888557583,3.134790592,1,0.287638311
3.156742528,0.724564712,1,0.410179723
2.81084319,0.720863609,1,0.491379427
3.099318818,0.702527337,1,0.399304361
2.338471388,0.376861997,1,0.378719796
10.44317811,3.641058334,1,0.296902015
2.638070243,0.527073546,1,0.466411908
2.956165866,0.610817866,1,0.325136349
1.293727238,0.136505337,1,0.493525149
2.305491024,0.419406611,1,0.426194192
2.622416191,0.514444094,1,0.393190148
2.210183653,0.341481554,1,0.454902937
2.501330042,0.406577199,1,0.409031362
3.272345627,0.749339159,1,0.363428441
2.810768259,0.677185958,1,0.487377904
2.524851198,0.784235526,1,0.469248223
2.009033171,0.274907046,1,0.398765509
5.010410971,1.569051339,1,0.471343317
3.093900085,0.663693735,1,0.336542044
2.233605227,0.493537168,1,0.525293717
5.239966812,1.578556054,1,0.388802685
6391.786817,1714.530727,1,0.212724903
5.166089249,2.263562813,1,0.352849643
1.434864304,0.203517406,1,0.524415029
1.695637028,0.27641808,1,0.538199593
2.712276721,0.529631273,1,0.377362425
2.489550482,0.533020063,1,0.433636362
1.472059972,0.259782495,1,0.555256388
3.187456638,0.666797111,1,0.473581419
6.330641318,1.24252579,1,0.258543451
1.600982863,0.201586533,1,0.345809326
1.762268059,0.3815647,1,0.512018491
2.527975689,0.60662653,1,0.375274044
3.563030409,0.663136932,1,0.354442799
3.142172605,0.654175497,1,0.362088452
4.26411358,1.064894546,1,0.329578439
2.028413073,0.35665412,1,0.375105659
2.542938883,0.494345302,1,0.308652706
3.148796978,0.892946695,1,0.510701814
5.049242574,1.318922355,1,0.293390938
2.184883025,0.379445779,1,0.478767962
5.705502689,1.535199395,1,0.309194603
3.081372429,0.633830798,1,0.407721502
3.220411978,0.810456853,1,0.444205063
3.1112817,1.067374202,1,0.460173113
3.055949732,0.685352026,1,0.2724582
1.141212605,0.064358411,1,0.529475762
3.878680196,0.887795839,1,0.349998181
2.216306612,0.485966452,1,0.48036462
2.264877338,0.428792477,1,0.453759086
2.220996846,0.300316911,1,0.244732857
2.730281364,0.44495428,1,0.345072215
1.167195616,0.089551662,1,0.489382585
3.066621535,0.70178035,1,0.407021838
1.768219511,0.413629804,1,0.465335614
2.769325733,0.43469021,1,0.317907537
3.710498988,0.943524489,1,0.422172114
3.664959461,1.133393275,1,0.376241801
2.967583128,0.64271265,1,0.470620582
2.441386665,0.542629246,1,0.475951535
2.181511562,0.426601366,1,0.408319243
3.032173368,0.906473221,1,0.439304024
2.47114078,0.385245838,1,0.407070936
2.951846187,0.659717986,1,0.448463469
5.792349453,1.71274847,1,0.382923865
3.47503808,1.121617858,1,0.409006616
1.432010898,0.173244069,1,0.496327908
3.790135772,0.979705224,1,0.421258349
2.840336759,0.62594611,1,0.437874862
1.996467501,0.329254567,1,0.49286642
1.898587469,0.356496322,1,0.448754522
4.833043318,1.154510871,1,0.193049633
2.216827795,0.433385262,1,0.460893537
6.973636034,1.572123539,1,0.205787453
2.987191101,0.515144405,1,0.472760115
2.283175337,0.461435088,1,0.458706978
5.188577919,1.572244567,1,0.405167623
2.535986347,0.576205447,1,0.429834683
2.281443004,0.479120754,1,0.490937676
4.323642537,1.509639104,1,0.454319735
2.289380549,0.542202653,1,0.45620007
2.578981497,0.699701589,1,0.44815876
3.311862273,0.736930109,1,0.39476769
2.4437564,0.470106934,1,0.501620667
3.100986478,0.656837336,1,0.281900537
2.916161534,0.662645805,1,0.374967718
2.09645228,0.437556442,1,0.437640846
4.286824901,1.026633188,1,0.412783402
2.765585691,0.500349489,1,0.474830245
4.432078573,1.209738893,1,0.302338657
3.116755407,0.652036714,1,0.326912633
1.854676874,0.29285433,1,0.507012713
1.560960464,0.224505419,1,0.438144578
2.511962412,0.620417389,1,0.433799331
3.559792676,0.83598995,1,0.292570004
3.1660378,0.735606763,1,0.346313075
3.190613681,0.674416318,1,0.445772234
3.256212461,0.887303862,1,0.395899391
1.759044369,0.239596769,1,0.47829526
2.037004764,0.374769635,1,0.356935426
2.335249211,0.485108161,1,0.404571139
3.181157975,0.606377015,1,0.384334396
1.487290844,0.183740837,1,0.456444083
4.223930996,0.996476882,1,0.301714464
2.530585453,0.593056019,1,0.507511016
2.160240024,0.357846415,1,0.461376811
4.610990497,1.36031901,1,0.389037327
6.04954741,1.723991021,1,0.356325054
3.037273966,0.804761284,1,0.416045237
2.549330026,0.609593589,1,0.409499582
2.313946382,0.520050395,1,0.414379665
3.650280344,1.224143135,1,0.305419218
1.701797528,0.229422637,1,0.469399363
7.516537214,2.3882987,1,0.260317934
2.193660202,0.467387889,1,0.485814259
2.775773231,0.57464272,1,0.392236671
2.236109956,0.60105368,1,0.500180311
2.806460324,0.465933951,1,0.366931271
2.444011302,0.633562317,1,0.423197108
2.51456688,0.471903456,1,0.408348768
2.316610429,0.405863095,1,0.482388611
2.210829836,0.362749667,1,0.479172133
2.781656425,0.547613804,1,0.454415281
4.163257211,0.992242626,1,0.322097195
3.344339415,0.693938625,1,0.425984756
3.700509052,0.920124714,1,0.367815939
2.996077087,0.602609043,1,0.434195942
3.254710508,0.880860204,1,0.372943358
3.63724749,0.831832796,1,0.408450994
5.320063498,1.81498657,1,0.335334694
2.122605562,0.503663513,1,0.546146417
2.089985967,0.402435597,1,0.466867555
2.485209705,0.504388624,1,0.478359168
9.111123728,3.096474178,1,0.276398814
1.298730624,0.085805663,1,0.389446312
2.784778527,0.614936244,1,0.448140905
2.579494599,0.521315789,1,0.323895127
8.157669004,2.539638079,1,0.329338423
2.021219723,0.261406982,1,0.3936803
3.653163891,0.884302929,1,0.30246148
4.176785065,0.950467918,1,0.309060632
4.210971634,1.1052644,1,0.349747135
1.796140082,0.289216743,1,0.455273902
2.238363969,0.28315602,1,0.38252447
26616.84867,6744.938542,1,0.466430455
2.583877744,0.556797403,1,0.490968684
1.577939435,0.251623681,1,0.562362061
4.236797394,1.137589616,1,0.419514042
4.151124501,1.079646598,1,0.300771599
1.384219452,0.183998366,1,0.473256822
2.40502221,0.330060297,1,0.320971658
2.382940072,0.464101686,1,0.361450455
1.981090885,0.201678528,1,0.34138811
1.771365264,0.197906377,1,0.403343154
1.910164936,0.361082849,1,0.483345393
1.64551213,0.228776474,1,0.525125168
1.795255678,0.275702198,1,0.443079536
2.878473099,0.669206236,1,0.354579483
3.696439236,0.849947184,1,0.384704038
3.661415101,0.929639165,1,0.359126811
1.997164055,0.238441506,1,0.393032283
2.077472963,0.362926903,1,0.432095275
1.879672788,0.223718198,1,0.368847745
3.147744422,0.658822075,1,0.417750031
1.499488506,0.192227932,1,0.510445485
2.179804175,0.391687875,1,0.410646281
2.396523663,0.383206606,1,0.356170004
4.603653058,1.555436228,1,0.425344277
3.718862388,0.850830383,1,0.345686144
3.37046032,0.756489145,1,0.332673221
1.899834653,0.337912759,1,0.483773097
3.617808683,0.951459865,1,0.368506426
4.043337968,1.114892394,1,0.445854702
3.007620277,0.734931924,1,0.464193015
4.321975768,1.413656977,1,0.472652382
1.99549059,0.453679052,1,0.472025615
1.736355,0.236287068,1,0.471036972
1.984595818,0.498484829,1,0.472571363
4.941963148,1.346790394,1,0.371760945
6.866394923,1.881776899,1,0.360055654
1.804143016,0.343626091,1,0.521981168
1.353486773,0.144780982,1,0.554098
2.662494765,0.542497718,1,0.411711465
1.953505732,0.379165782,1,0.475773106
3.685916041,0.975837175,1,0.425857312
2.91239663,0.617244045,1,0.397395509
3.0005326,0.68369283,1,0.468248973
3.277607583,0.924862174,1,0.326961679
5.174696223,1.414750364,1,0.367296453
5.392228136,1.577078769,1,0.323635713
1.788853564,0.283577939,1,0.456360021
1.679795007,0.127095718,1,0.374174505
1.994041782,0.298294624,1,0.391441483
2.198486309,0.555893639,1,0.535008094
2.793809974,0.581616858,1,0.419935612
2.965551861,0.788918292,1,0.377361316
2.183807641,0.438225639,1,0.397614725
1.992479338,0.354861611,1,0.358449749
5.940348852,1.512121007,1,0.343908947
3.75339808,0.894511812,1,0.51822388
3.24237836,0.718832602,1,0.366767869
2.723615141,0.660498117,1,0.425988592
3.217113834,0.733380084,1,0.404314463
2.613859911,0.672053267,1,0.485377288
9.796061074,3.007748367,1,0.26436164
1.505255608,0.181022552,1,0.408315657
4.792631514,1.405912514,1,0.385860609
2.058415415,0.271708804,1,0.48119447
5.638955524,1.367496413,1,0.398188683
3.18656607,0.674337243,1,0.342867523
577.2320081,171.3046965,1,0.358769835
3.41380265,0.764327713,1,0.427830784
7.908718765,2.338069865,1,0.394792746
2.097687995,0.378665065,1,0.358166642
2.173506452,0.481033559,1,0.450898181
3.130355887,0.465730616,1,0.3041722
3.016370616,0.771961589,1,0.424380739
2.934175978,0.630523606,1,0.468652651
3.390090735,0.926883633,1,0.324888497
2.252277593,0.370924185,1,0.491822166
4.217396493,1.085620554,1,0.3095706
3.669051836,0.866598356,1,0.531160155
2.392067048,0.30700731,1,0.311157578
2.507051097,0.377380384,1,0.405371615
2.921424588,0.553866889,1,0.416818742
2.697293991,0.748128105,1,0.43006867
2.175067556,0.362041161,1,0.545489287
2.971782419,0.696337617,1,0.412378015
2.588970865,0.554358467,1,0.481132295
2.276917283,0.325536924,1,0.435563474
2.308024037,0.339247152,1,0.417654917
3.085316948,0.820354333,1,0.413146825
3.383626371,0.859030908,1,0.355511451
2.968563289,0.803224554,1,0.422676607
1.754206224,0.296982826,1,0.582035963
2.720938678,0.478360797,1,0.312740926
2.948341207,0.64855725,1,0.477076114
1.919378349,0.314356882,1,0.499325071
4.146716422,0.962600021,1,0.348796791
1.758469308,0.271883367,1,0.465568061
1.870376908,0.369106798,1,0.474091342
2.20589412,0.547146076,1,0.517348667
3.546054671,0.841999352,1,0.406032448
4.320349087,1.435758896,1,0.426784615
6.157013688,1.904364942,1,0.338677697
2.131877069,0.230805317,1,0.412485623
2.707579446,0.560509486,1,0.376916403
2.252606598,0.49343758,1,0.453021197
2.517084213,0.432386981,1,0.529719383
2.42292821,0.41829164,1,0.362395175
3.188984354,0.636402522,1,0.361123169
156.7759407,49.0018983,1,0.338134759
3.454794641,0.702795497,1,0.295816797
3.902853471,1.148951307,1,0.401842359
2.917026962,0.396119619,1,0.344596565
2.530038626,0.51691967,1,0.378036891
1616.943208,502.3557701,1,0.304367287
4.365805891,1.102307277,1,0.423006144
5.701300229,1.989988496,1,0.411694808
1.937746461,0.345266159,1,0.464438903
1.536301115,0.271470356,1,0.481757558
2.355209391,0.524673291,1,0.442928836
3.301722763,0.949557725,1,0.440126343
1.862329059,0.384598349,1,0.537973121
3.944871417,1.080650641,1,0.418688221
2.068429028,0.422550685,1,0.44325648
2.358661147,0.521155591,1,0.484564377
3.766118134,1.029246211,1,0.363436111
1.934177231,0.387450165,1,0.451404659
1.804574087,0.335011199,1,0.550646809
2.988560103,0.584612524,1,0.332656969
3.282845443,0.675829911,1,0.362945151
4.711421831,1.323232681,1,0.307068821
1.834443938,0.391611126,1,0.511134476
4.811500891,1.544644136,1,0.326321037
3.518135327,1.095962124,1,0.455213777
1.443854599,0.180984385,1,0.530433413
1.999162949,0.311537381,1,0.508151542
5.221946868,1.167454812,1,0.309436242
2.88409998,0.437087319,1,0.352475833
1.629118278,0.2133136,1,0.384963557
1.951987843,0.40408766,1,0.469048388
1.873829008,0.331046612,1,0.497914735
4.998517911,1.2247159,1,0.349107346
2.617276954,0.575661354,1,0.330252582
2.112096937,0.274751898,1,0.354152514
3.837531179,0.674318539,1,0.339656092
8.250622946,2.316378025,1,0.277718173
3.252562996,0.686286537,1,0.43311233
2.627323187,0.609711116,1,0.44262968
3.328948707,1.003439471,1,0.397435514
2.209619033,0.396388051,1,0.451765147
2.510451167,0.671284343,1,0.457220613
2.034265154,0.247776635,1,0.302084237
1.826144141,0.30314131,1,0.402974393
2.74525906,0.673149249,1,0.447817816
2.934533317,0.658140202,1,0.416853054
4.767496228,1.341397497,1,0.319491757
3.004187815,0.81322199,1,0.476553316
3.334741256,0.900037352,1,0.492547408
3.829594385,1.147169133,1,0.36081425
