a,b,m,s
3.278331545,0.539608686,1.453459188,0.368313106
94.73276919,33.054456,2.595495976,0.299033966
5.456606858,0.976242616,2.382485021,0.419548443
3.614165824,0.384812508,2.07815608,0.359118071
1643.381795,589.981976,6.498707114,0.385421712
3.2547934,0.608466568,1.951713492,0.450898913
225.5860368,69.46382466,5.524946864,0.427991725
2.420089393,0.305363815,1.858416028,0.444188437
4.267693457,0.886765974,1.447731288,0.329228596
3.76285643,0.839723509,1.196923631,0.243477841
72.59599069,18.76239188,-11.77044815,0.420714582
6.986536193,1.329595429,1.943466894,0.235110519
1.991112574,0.233770734,1.540381809,0.505437401
2.709022242,0.314865451,1.71233714,0.381972462
4.527413263,0.74607463,2.055535235,0.396631558
8.197265613,1.986482737,1.79867644,0.257184753
3.077075024,0.454684564,1.736077693,0.384640814
3.092259577,0.637580446,1.030285028,0.394708537
6.701907214,1.868795343,1.771956987,0.316046356
6.481464467,1.489735601,2.287199627,0.378889261
4.447926541,1.034711866,2.310203724,0.491998951
71.81073857,28.91092794,-10.90488745,0.420893401
14.88250677,4.677789174,3.173633095,0.3543805
3.582252623,0.458449855,2.090450678,0.492168904
8.031155972,1.646836662,2.341035379,0.500375043
24.13140074,5.869471886,3.169749535,0.414780308
7.950132019,1.57537542,2.476014873,0.360692555
2.955216499,0.514612161,1.880904316,0.450885619
22.40017412,5.63214533,3.306110106,0.40569631
12.48127626,3.218682846,2.665755068,0.475063118
4.950896066,0.932171762,1.926917383,0.23132371
3.862355034,0.714752644,1.511117237,0.313039001
8.287037243,1.889952265,2.658340947,0.393520238
11.69955182,2.914239706,2.781517538,0.409598004
7.011719906,1.530959054,2.014969122,0.322669273
4.98502949,1.181666816,1.81822602,0.338667999
3.464598808,0.673807149,1.908104669,0.449116126
4.255786504,0.852496578,1.355741284,0.319276693
9.771738042,2.141159718,2.374946392,0.343608897
17.56319917,5.047470289,3.127425333,0.483440633
7.217776722,1.711849765,2.039916919,0.359361737
77.83429225,26.93726137,-10.60216747,0.417374072
8.391641083,1.432167685,3.42897392,0.482940881
93.27865505,37.09034926,-12.08790803,0.423585778
31.25711414,9.037487644,3.60874282,0.344504823
30.98920998,9.120803715,2.922411905,0.262272724
4.747852289,0.762522124,2.094093772,0.38863371
5.47658609,1.064532616,2.046759058,0.36805729
7.969854769,1.450102067,2.705064338,0.430782383
51.209237,16.85553461,-12.42651821,0.318017459
4.438734456,0.974731432,1.70149783,0.330976611
4027.475467,1017.832942,8.523807024,0.382535359
40.02942622,8.44611443,2.831217739,0.202773866
3.227181574,0.546597658,1.337522132,0.363036875
5.046261394,0.965680391,2.430657137,0.41249825
4.496935213,0.873486804,1.754967939,0.424730145
15.09241039,4.437163775,2.465393928,0.307205118
6.228343176,1.555026141,1.56993844,0.281601322
11.06684592,3.051687643,2.359442299,0.333999377
5.551967412,1.107880691,1.674357223,0.256598542
10.97287138,3.339353008,2.041084135,0.376893542
8.046002422,1.992615084,1.798508949,0.282531861
4.376660257,0.981124912,1.852579278,0.42181565
67.16169865,18.87710948,3.878061356,0.344892858
3.962662023,0.671500839,1.655150357,0.403441202
5.598395734,1.082501808,2.459495099,0.433725625
9.744880547,2.275172393,2.100476641,0.359521123
8.358385108,1.951313113,2.072741728,0.302215934
3.85709049,0.588172237,2.059257155,0.381171401
2.686471233,0.562402563,1.401566903,0.491848016
6.569707344,1.652502266,2.015222839,0.466284925
24.30010145,4.810494156,3.880612249,0.469225162
4.627795559,0.809557714,1.841984661,0.496742905
14.75594672,1.854905608,3.571201249,0.390675539
42.81463904,15.78855585,-9.215138614,0.416020675
155.3709398,51.86570453,5.438751096,0.457437914
18.46503754,5.04331695,3.036758994,0.350150084
26.12451855,7.581162445,2.728096877,0.26882344
6.022388249,0.907262549,2.213899709,0.344792532
88.01105206,32.72371011,-11.83418051,0.563274621
4.073238784,0.546876689,2.298585997,0.435026578
6.063388689,1.136095813,2.289927878,0.388910212
6528.162776,1823.376503,8.893095578,0.481023986
4.25763136,0.799708643,1.653959557,0.419625031
14.80716848,3.845704843,2.35135087,0.358930195
5.29298435,1.074795611,1.919581508,0.358577536
16.21076382,3.350807612,3.619334572,0.456183716
2.098222716,0.319478382,1.724496459,0.522668298
1770.020279,481.3618292,7.014937594,0.398186737
17.05962198,4.107071808,2.930019049,0.298739599
5.547309223,1.281100037,1.319225966,0.3564326
157.9578662,51.28688055,5.108362645,0.440111337
5.670843335,1.216353793,1.80445643,0.385264951
4.714316763,0.901329896,1.954710275,0.337652987
50.46359111,16.08408538,-12.06378691,0.502992373
25.66495005,5.993273356,3.195966331,0.306523782
6.825917261,1.748848427,1.867186922,0.404086237
7.342365309,1.538851201,1.975737285,0.3707681
17.49346038,4.613048049,3.460669062,0.391742708
5.19495682,1.366884956,1.545541629,0.334452279
2983.351462,784.6659511,6.742772174,0.312461644
122.3597323,42.376878,-12.0386199,0.490386324
19.05921459,5.119982146,2.942824119,0.320751327
48.9364392,18.09684624,-7.694694197,0.485238493
5.076082434,1.062151913,1.701552606,0.35208085
28.14625434,7.691920239,3.567276071,0.413767503
7.658335296,2.042332692,1.482693098,0.209667528
4.26463902,0.78638594,1.833335436,0.396257381
51.89457191,24.34719667,-12.55143117,0.457446675
4.036029179,0.706622007,1.645197347,0.397775775
12.87221908,3.355574089,3.113891531,0.386768781
23.50011833,6.240009846,3.605986645,0.377882329
27.51023856,6.743886482,3.900095197,0.480876902
19.01016021,4.248801204,3.214656344,0.441028506
5.275189652,0.979653382,2.177382118,0.36188503
4.176887952,0.776316289,1.490610601,0.335428487
5.882366153,1.249514362,1.564768774,0.340438146
4.271732298,0.759080477,1.859236133,0.405079396
4.59122929,0.762135527,1.706698913,0.348517823
8.361776384,2.194544528,2.711985897,0.496552227
6.019142196,1.594844299,0.086207568,0.31165549
4.885010573,1.080993549,1.638141053,0.347243591
3.536425434,0.681385663,2.123570957,0.508888235
179.9240216,55.84882825,5.120653586,0.427550237
4.989832741,1.302512129,1.764463324,0.396205777
10.22850703,2.647326702,2.697039238,0.415764751
5.591221741,1.450800795,1.720881164,0.335390366
6.558445675,1.439605862,1.720752378,0.33882223
55.70350229,17.9396134,-6.971063126,0.437513816
10.1573373,2.801192773,1.938878678,0.281792972
8.054965167,1.87538023,2.671104515,0.408440935
2.557046586,0.393675983,1.710450566,0.386254096
7.088178761,1.431584229,1.758803557,0.340272136
4.155847509,0.789066996,1.936213099,0.406082854
13.53303198,3.02173705,3.196936002,0.469239685
4.683981414,0.842007498,1.885333678,0.350523482
4.194853424,0.810943019,1.843530687,0.420878168
20.40718212,5.221408322,2.928471168,0.475484941
4.260268667,0.647725973,2.013272957,0.340279402
6.662561907,1.290750869,2.243856282,0.474217262
66.21296834,22.8668253,-14.85864916,0.408737788
6.350753115,1.223010322,1.847711974,0.373143961
5.624234929,1.502745437,1.608147887,0.386763809
5.679112085,1.295044678,2.313246765,0.518272054
10.73181443,2.916724057,2.499931466,0.463832504
6.189017705,0.991655154,2.083253763,0.305747186
5.715898213,1.256383309,1.750091494,0.291756059
6.911921647,1.603195902,2.233519116,0.405675475
3.164154404,0.636405279,1.342168523,0.447740816
2.846966066,0.371048697,1.544546386,0.382799909
4.620692945,1.054363691,1.631674293,0.348449931
22.84415127,5.425870826,3.15224824,0.323130997
4.262544906,0.843555412,2.175115289,0.472422344
8.112119728,1.692254891,2.451220124,0.423257348
3.839158675,0.693353692,1.508116074,0.283643916
5.853152366,0.612150064,2.585203056,0.36418541
1.882858312,0.271504203,1.169440393,0.500574309
5.095434836,1.27284075,1.227229957,0.359503158
10.70352192,3.242970996,2.189858714,0.374790275
3.2539746,0.481216254,1.574947494,0.325397344
21.76468639,5.891713785,3.333599785,0.383788714
26.38299159,7.325734238,3.176365907,0.416714916
7.967893224,1.849308272,2.140531579,0.217225389
25273.36099,6478.111084,10.06939708,0.509198448
3.908753909,0.963753575,1.574209828,0.414797299
41.81736202,14.32023279,-11.31177659,0.502588055
42.73512228,13.5942881,3.840627701,0.407505875
7.689422786,1.665045426,2.34206072,0.412345292
56.91949161,20.68586173,-10.905058,0.355556156
6.759178755,1.662514755,1.889835578,0.388098443
8.492663426,2.462941031,1.611327255,0.332322651
13.98573707,3.466821326,3.238161959,0.416035898
40.21400974,11.2508272,4.042334637,0.48085875
6.852051037,1.756098767,2.143586677,0.438585588
60.44766001,20.02331671,-13.05748791,0.289613682
64.18166573,20.52717833,-11.99835813,0.577937313
4.714410488,0.947718446,2.020503481,0.345368782
12.37172991,3.399493119,-14.01389678,0.334601095
24.68948367,7.502529336,3.354863607,0.364384823
5.873921237,1.556169127,1.970128174,0.388339163
10.4835758,2.819457719,2.642986411,0.38427129
39.55902768,15.6267946,-10.26005145,0.449236261
11.47832365,2.88378123,2.126884127,0.352732216
7.814784743,2.149161362,1.433610168,0.209902871
16.775512,5.243515144,2.729175865,0.369923809
5.394611796,0.909035253,2.179992629,0.451900558
102.3100734,27.73439358,-10.79868495,0.358476763
15.80196126,3.886342611,2.684120021,0.23446992
6.396996265,1.271293384,1.764198072,0.372074523
44.01889662,13.08603437,3.152090522,0.237257684
31.57200801,12.15328462,-11.57704579,0.437345573
4.232288453,0.878959729,1.546781432,0.296314945
7.389415275,1.556636095,2.52700617,0.413056471
17.57695982,4.980039723,2.760660803,0.349300171
98.36021324,25.77777396,-8.670481042,0.513648345
65.63764301,22.12117244,-12.91958036,0.55192464
15.26487787,3.934427778,3.081676984,0.394326852
13.75472473,3.370633318,2.256261711,0.319383403
3.717274511,0.577578065,2.050015589,0.343661843
6.98816779,1.547363931,2.051127145,0.417626585
9.039249184,2.048236516,2.596288893,0.477710053
4.098954929,0.695339658,1.56974603,0.291377388
15.34870444,4.433633467,2.812566796,0.430003047
8.268421915,2.066463781,2.341779136,0.387570352
18.50533006,5.051859094,3.184713545,0.376120166
3.53657461,0.405425096,2.244274448,0.377502911
3.864602106,0.538996598,2.023781237,0.401732655
6.831251555,1.826915967,1.83471854,0.402413488
4.136409029,0.923109652,1.661728677,0.354046449
5.352680219,1.25286349,1.588242647,0.353616137
10.67591397,2.149927206,2.764131725,0.374579772
6.043653034,1.845307069,1.462140918,0.332001633
1884.034479,521.4889084,-0.52425485,0.367218586
4.504385277,1.133306443,1.044654689,0.326995878
66.60043149,19.37774314,-10.66038352,0.423115886
2.830413306,0.478608112,1.33243631,0.397056401
3.593127801,0.654298342,1.522249297,0.37776704
12.45673854,3.389123123,2.937851071,0.472728702
3.26737843,0.673701231,1.559303757,0.417132694
55.58849407,22.52801347,-12.48795379,0.888511897
2641.337484,631.861738,8.157116026,0.499333697
13.47195871,3.02859561,2.761077049,0.383409311
50.53510601,15.75435989,-11.61085783,0.432495085
43.69347424,15.92857352,-8.594542167,0.44133993
60.23933817,21.19623162,-12.67296591,0.553578547
39.02304044,9.82016677,4.100590929,0.497702588
3.56632991,0.536936969,1.407302582,0.323357325
571.2055505,152.298254,0.026696245,0.304235242
5.038752265,1.363561834,1.365416504,0.282622735
16.23112541,4.645054432,3.393586985,0.487779947
103.8136532,30.48490186,4.546364557,0.37846195
8.547515576,2.408098982,2.208915214,0.408628923
38.35428233,12.19683685,-13.18751197,0.322171095
9.583077736,2.289596277,2.504211319,0.400724105
46.78086187,18.17178318,-11.58423541,0.445739062
47.78485103,16.76407425,-12.34009795,0.379118203
8.071455534,1.398662734,2.590715796,0.420593009
3.711437378,0.730956353,1.365774726,0.31193469
57.32926036,24.89398464,-8.723178916,0.477250588
5.494503485,1.339514244,1.871170969,0.404143333
13.82466826,4.476462314,2.565417227,0.299228958
12.11843055,3.318027063,3.051563658,0.470450637
7.710517856,1.8779536,1.633229838,0.505212604
13.96868148,2.663240405,2.669241989,0.289406386
1.699530595,0.150685249,1.30975765,0.46219558
4.053043827,0.700741752,1.848342046,0.328074999
7.544379686,1.508207359,2.282752152,0.29807085
56.61655483,14.78978445,-13.1333417,0.462995283
4.077549819,0.599549385,2.005439428,0.337803949
3.323980955,0.631307848,1.488584488,0.378123655
4.946740701,0.981054387,2.129081428,0.460333726
9.389132587,1.948943831,2.679364884,0.362668726
7.931158195,1.609616856,2.66894692,0.436102832
3.499378868,0.5125328,1.623030389,0.383234377
56.82116356,21.59688456,-8.691366357,0.500396574
35.28272938,10.69677744,3.660667715,0.487821491
13.26108211,3.057059427,2.718939075,0.349982185
17.53750704,4.464249759,3.158808423,0.361714461
9.44014566,1.926051446,2.398551772,0.314534417
8.971967191,2.109099758,2.433754686,0.464458487
12.45551411,2.832696157,2.541628171,0.352875932
4.812485498,0.906266279,2.065879405,0.43126575
4.802268984,0.826405134,2.216533227,0.393480759
3.477546193,0.737104944,1.504819165,0.455527097
4.558210365,0.881178219,2.009947636,0.443395876
6.940444295,1.510935258,2.425758064,0.375908851
8.727782142,2.332849887,1.672091099,0.297989086
23.31326283,7.473843563,3.232357525,0.318627361
7.938339508,1.809333693,2.372665012,0.357872987
18.13659109,6.961114949,-10.13837812,0.458969832
7.585404621,1.730780848,2.091880557,0.342990245
72.96601046,27.96333293,-8.648531514,0.515265178
9.29466784,2.429819989,2.644270176,0.365604097
3.837560496,0.976988983,1.280924744,0.320811544
7.94011957,2.12944145,2.24295943,0.333256931
4.174595124,0.814469206,1.7532431,0.38421615
39.85777938,12.2598881,2.82660287,0.309943017
6.441055532,1.375922201,2.111949138,0.410056329
378.4128617,126.3780627,-6.127716035,0.506405128
8.77155635,2.628514828,-1.25624316,0.421502844
3.734523093,0.82711254,1.336574242,0.442889556
3.691520852,0.817287439,1.044129943,0.324295093
2.363441305,0.354183474,1.245694367,0.415107774
2.76095033,0.500032291,1.258450209,0.442332575
6.478383477,1.600952168,1.68741712,0.340242503
5.593184223,1.313896675,1.985742641,0.393500094
15.04517654,3.307052946,3.101208989,0.436021625
3.194208789,0.516999895,1.516356867,0.386182606
8.820101729,2.237862894,2.055329091,0.347358596
31.02914414,10.75674541,-7.504486084,0.479007983
3.480796575,0.49673456,2.158115781,0.436610538
13.81580644,3.213314307,3.324272892,0.459948099
6.450772941,1.453430483,2.234004727,0.413034247
9.465349182,2.631587805,1.867914731,0.255283751
24.33867969,6.096729824,3.330945856,0.288684671
5.11470358,0.911744893,1.983210246,0.248076635
12.58086054,3.962172448,2.276453176,0.32627263
51.87131595,17.19921345,-12.62208541,0.472893591
69.65377594,26.82202159,-11.71165141,0.467907656
10.31120228,2.419390846,2.730915238,0.42151794
9.603707301,2.588703788,2.50492768,0.375194464
4.799917172,0.774172714,1.856379096,0.422081071
4.102660092,0.963997788,1.306703145,0.337870988
7.647413482,1.861687848,2.42509161,0.5207266
8.343069812,1.676026374,2.491033567,0.387019796
2.907468068,0.436658558,1.620079436,0.376972175
23.09035499,6.645759263,3.144884394,0.435458803
16.74481535,4.389532586,3.400343209,0.475941843
8.764350124,1.682221115,2.477925258,0.318092942
34.79730282,13.2249046,-11.5225982,0.464688359
3.011598872,0.459645432,1.759805329,0.309153642
6.514190492,1.610107428,2.125220326,0.325054129
4.238971332,0.715254186,1.909931622,0.378176342
4.407106757,0.808024219,1.897090051,0.452608089
32.18949542,13.53153465,-13.13632398,0.284163416
5.091557165,0.750704817,1.650747667,0.355290868
3.259063738,0.364837894,1.810507696,0.376816433
53.87010991,16.97468805,-9.700667914,0.522458909
5.137230546,0.763133134,2.315855773,0.456203427
7.856514588,1.083672377,2.500157311,0.29050623
3.207632383,0.563098055,1.576449878,0.370200788
3.236956578,0.470599375,1.747228597,0.387612499
19.31299367,5.279929712,3.311464075,0.42866885
19.4439946,5.503448406,2.487798999,0.250146378
48.91448364,16.81852874,-9.348292378,0.406462201
7.545833834,2.330166426,2.275728158,0.379261074
7.108019141,1.577937725,2.266524191,0.427434589
88.4726703,29.05368559,-12.04207662,0.351456013
8.386779317,2.050758015,2.284318813,0.396122702
34.58888914,9.125963499,3.268490581,0.386589872
20.72318155,5.576131169,3.700065878,0.493580346
246.57895,85.25748327,-8.546492836,0.492962243
30.07592151,10.43402326,3.371237174,0.4619317
55.12709505,21.26941542,-12.32763579,0.627126852
7.344340582,1.671589205,2.734538596,0.461361971
12.53648842,3.94164163,2.724854016,0.429590753
4.162468007,0.534513841,1.952749967,0.348948157
4.504773444,0.743174728,2.20192665,0.444259895
30.33600912,10.0637674,2.876571993,0.351063406
8.938442344,1.694160199,2.307565783,0.397597954
3.556633119,0.590858484,1.452676521,0.378610417
5.0767243,1.406356431,1.534175937,0.364215603
7.216450717,1.605192017,2.003755611,0.406564958
3.70712133,0.855533421,1.797729799,0.528778982
9.151215625,2.048775418,1.973039566,0.331022609
32.90772616,12.20197885,-10.54192863,0.358544281
8.47504281,2.133559976,1.883657179,0.233295944
6.989805957,1.675495361,2.500441054,0.37825084
4.82371162,0.948637138,1.668482706,0.347707495
6.953984309,1.739295236,2.196373707,0.386023938
49.96424555,21.72483504,-7.913852893,0.33082623
3.570507516,0.628627407,2.140233912,0.476612722
66.07041007,25.28897197,-11.55999261,0.39489738
8.369464723,2.055911671,2.434126815,0.490485999
2.397686009,0.404223845,1.190560675,0.413536871
36.31610162,12.62351917,-9.196480422,0.446651234
9.676436514,2.2005795,2.341874146,0.357985669
5.238485064,0.953438078,1.931280101,0.285304976
10.6768715,2.459677969,2.398315914,0.369810626
9.956626899,2.250994835,2.208977104,0.300496144
4.853745478,0.833758719,1.906017037,0.361314195
8.257225116,1.861957852,2.490261955,0.391001615
3.315354858,0.475487803,1.617902541,0.392628979
6.986193928,0.945002392,2.620515913,0.392261214
